UPM;NVIVI;NHOGA;ANIO;AREA;DPTOV;ESTGEO;HOMBRES;MUJERES;TOTAL;V201;V202;V203;V204;V205;V206;V207;FEX
28524;4;1;2021;6;15;3;3;3;6;3;1;1;1;10;1;2;407
28524;5;1;2021;6;15;3;1;2;3;5;4;2;2;10;1;2;312
28524;6;1;2021;6;15;3;2;1;3;1;1;1;1;9;1;6;303
28524;8;1;2021;6;15;3;3;1;4;1;2;1;1;9;1;6;547
28524;9;1;2021;6;15;3;1;1;2;3;1;1;1;9;1;2;357
28602;1;1;2021;6;15;3;4;4;8;1;3;3;1;9;1;6;558
28602;3;1;2021;6;15;3;1;1;2;1;1;1;1;9;1;6;229
28602;4;1;2021;6;15;3;1;1;2;4;2;1;1;9;1;5;443
28602;12;1;2021;6;15;3;1;1;2;1;1;1;1;9;1;6;621
28602;13;1;2021;6;15;3;4;2;6;1;3;1;1;9;1;2;569
28602;15;1;2021;6;15;3;1;3;4;4;1;1;1;10;1;6;364
28602;18;1;2021;6;15;3;0;1;1;1;1;1;1;10;1;7;137
28602;19;1;2021;6;15;3;1;1;2;1;2;1;1;8;1;5;302
28602;20;1;2021;6;15;3;2;1;3;1;2;1;1;9;1;6;498
28670;2;1;2021;6;15;3;1;1;2;5;6;1;4;10;1;2;159
28670;3;1;2021;6;15;3;1;1;2;5;3;1;4;10;1;2;247
28670;4;1;2021;6;15;3;1;2;3;3;1;1;4;10;1;2;212
28670;5;1;2021;6;15;3;1;2;3;4;2;2;4;9;1;6;237
28670;6;1;2021;6;15;3;1;6;7;5;5;3;2;8;1;2;218
28670;8;1;2021;6;15;3;1;2;3;5;7;3;4;6;1;2;238
28670;10;1;2021;6;15;3;1;1;2;1;1;1;1;10;1;5;218
28670;11;1;2021;6;15;3;1;1;2;1;1;1;1;10;1;7;364
28670;12;1;2021;6;15;3;1;1;2;5;5;3;4;10;1;3;282
