UPM;NVIVI;NHOGA;L02;ANIO;AREA;DPTOV;ESTGEO;P102;P104;P105;P106D;P106M;P106A;ED302;ED303;ED304;ED305;A402;A403;A406;A407;E408A;E408B;E408C;E408D;E408E;E408F;E408FC;E408G;E408H;E408I;E408J;E408K;E408L;E408T;A404;A405;anio_estudio;FEX
28524;8;1;3;2021;6;15;3;3;1;1;20;2;2020; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;547
28524;8;1;4;2021;6;15;3;9;1;13;2;1;2008;1;1;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;547
28524;9;1;1;2021;6;15;3;1;1;47;19;1;1974;1;1;6;4;1; ;2; ;1800000;0;0;0;0;0; ;0;0;0;0;0;0;1800000;6;1;6;357
28524;9;1;2;2021;6;15;3;2;6;41;5;11;1980;1;1;6;4;1; ;2; ;1200000;0;0;0;0;0; ;0;0;0;0;0;0;1200000;5;1;6;357
28602;1;1;1;2021;6;15;3;1;1;55;25;5;1966;6;1;1;4;1; ;2; ;2000000;0;0;0;0;0; ;0;0;0;0;0;0;2000000;9;1;1;558
28602;1;1;2;2021;6;15;3;2;6;59;9;7;1962;1;1;6;4;6;11; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;6;558
28602;1;1;3;2021;6;15;3;3;1;20;30;5;2001;1;1;9;5;1; ;2; ;2000000;0;0;0;0;0; ;0;0;0;0;0;0;2000000;9;1;9;558
28602;1;1;4;2021;6;15;3;3;1;28;8;3;1993;1;1;5;4;1; ;2; ;2000000;0;0;0;0;0; ;0;0;0;0;0;0;2000000;7;4;5;558
28602;1;1;5;2021;6;15;3;3;6;25;27;6;1996;6;6;0;1;6;12; ;6;0;0;0;0;0;0; ;0;0;145000;0;0;0;145000; ; ;0;558
28602;1;1;6;2021;6;15;3;3;1;18;21;5;2003;1;1;9;5;1; ;2; ;2000000;0;0;0;0;0; ;0;0;0;0;0;0;2000000;9;1;9;558
28602;1;1;7;2021;6;15;3;5;6;0;8;8;2021; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;558
28602;1;1;8;2021;6;15;3;6;6;19;8;8;2002;1;1;9;5;6;11; ;1;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;9;558
28602;3;1;1;2021;6;15;3;1;6;61;12;11;1960;1;1;6;4;6;11; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;6;229
28602;3;1;2;2021;6;15;3;2;1;53;20;5;1968;1;1;4;4;1; ;2; ;2000000;0;250000;0;0;0; ;0;0;0;0;0;0;2250000;9;8;4;229
28602;4;1;1;2021;6;15;3;1;1;32;19;12;1988;1;1;3;6;1; ;4; ;500000;200000;0;0;0;0; ;0;0;0;0;0;0;700000;6;1;12;443
28602;4;1;2;2021;6;15;3;2;6;23;28;5;1998;1;1;1;6;1; ;4; ;150000;0;0;0;0;0; ;0;0;0;0;0;0;150000;5;5;10;443
28602;12;1;1;2021;6;15;3;1;6;57;28;11;1964;1;1;5;4;6;11; ;6;0;0;0;0;200000;0; ;0;0;0;0;0;0;200000; ; ;5;621
28602;12;1;2;2021;6;15;3;3;1;18;1;7;2003;1;1;7;5;1; ;2; ;1500000;0;0;0;0;0; ;0;0;0;0;0;0;1500000;6;1;7;621
28602;13;1;1;2021;6;15;3;1;6;28;3;7;1993;1;1;6;4;6;11; ;1;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;6;569
28602;13;1;2;2021;6;15;3;2;1;30;28;3;1991;1;1;99;99;1; ;2; ;2000000;0;0;0;0;0; ;0;0;0;0;0;0;2000000;6;1;99;569
28602;13;1;3;2021;6;15;3;3;6;13;9;8;2008;1;1;7;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;569
28602;13;1;4;2021;6;15;3;3;1;10;10;7;2011;1;1;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;569
28602;13;1;5;2021;6;15;3;3;1;6;5;2;2015;1;1;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;569
28602;13;1;6;2021;6;15;3;3;1;6;5;2;2015;1;1;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;569
28602;15;1;1;2021;6;15;3;1;1;44;27;3;1977;1;1;6;4;1; ;2; ;99999999999;0;0;0;0;0; ;0;0;0;0;0;0;0;6;1;6;364
28602;15;1;2;2021;6;15;3;2;6;39;27;7;1982;1;1;6;4;6;11; ;1;0;0;0;0;0;0; ;0;0;210000;0;0;0;210000; ; ;6;364
28602;15;1;3;2021;6;15;3;3;6;11;22;9;2010;1;1;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;364
28602;15;1;4;2021;6;15;3;3;6;7;20;12;2013;6;1;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;364
28602;18;1;1;2021;6;15;3;1;6;64;7;4;1957;6;1;2;4;6;11; ;1;0;0;0;0;600000;0; ;0;0;0;0;0;0;600000; ; ;2;137
28602;19;1;1;2021;6;15;3;1;6;72;24;2;1949;1;1;6;4;6;10; ;6;0;0;0;0;300000;0; ;0;0;0;0;500000;0;800000; ; ;6;302
28602;19;1;2;2021;6;15;3;2;1;68;12;9;1953;1;1;3;4;6;10; ;1;0;0;0;0;200000;0; ;0;0;0;0;500000;0;700000; ; ;3;302
28602;20;1;1;2021;6;15;3;1;1;34;11;3;1987;1;1;6;4;1; ;2; ;1700000;0;0;0;0;0; ;0;0;0;0;0;0;1700000;9;1;6;498
28602;20;1;2;2021;6;15;3;2;6;26;1;11;1995;1;1;6;4;6;11; ;1;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;6;498
28602;20;1;3;2021;6;15;3;3;1;8;30;10;2013;6;1;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;498
28670;2;1;1;2021;6;15;3;1;1;54;23;1;1967;1;1;9;5;1; ;4; ;31000000;0;0;0;0;0; ;0;0;0;0;0;0;31000000;6;1;9;159
28670;2;1;2;2021;6;15;3;2;6;52;23;8;1969;1;1;7;5;1; ;4; ;31000000;0;0;0;0;0; ;0;0;0;0;0;0;31000000;6;1;7;159
28670;3;1;1;2021;6;15;3;1;1;40;10;5;1981;1;1;9;5;1; ;4; ;20000000;0;0;0;0;0; ;0;0;0;0;0;0;20000000;6;1;9;247
28670;3;1;2;2021;6;15;3;2;6;33;30;10;1988;1;1;3;6;1; ;4; ;20000000;0;0;0;0;0; ;0;0;0;0;0;0;20000000;6;1;12;247
28670;4;1;1;2021;6;15;3;1;6;38;25;11;1983;1;1;7;5;1; ;2; ;1325000;0;0;0;0;0; ;0;0;150000;0;0;0;1475000;6;1;7;212
28670;4;1;2;2021;6;15;3;2;1;38;13;9;1983;1;1;4;4;1; ;2; ;2700000;0;0;0;0;0; ;0;0;0;0;0;0;2700000;6;1;4;212
28670;4;1;3;2021;6;15;3;3;6;8;8;4;2013;1;1;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;212
27262;2;1;1;2021;1;14;2;1;6;41;16;3;1980;1;1;5;17;1; ;2; ;2300000;1000000;0;0;0;0; ;1300000;0;0;0;0;0;4600000;1;8;17;254
27262;2;1;2;2021;1;14;2;3;1;4;3;3;2017; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;254
27262;3;1;1;2021;1;14;2;1;1;48;14;1;1973;1;1;5;17;1; ;1; ;3000000;0;0;0;0;0; ;0;0;0;0;0;0;3000000;5;3;17;356
27262;3;1;2;2021;1;14;2;2;6;43;13;11;1977;1;1;5;17;1; ;3; ;4000000;2000000;0;0;0;0; ;0;0;0;0;0;0;6000000;5;5;17;356
27262;3;1;3;2021;1;14;2;3;1;18;16;10;2003;1;1;2;6;6;9; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;11;356
27262;3;1;4;2021;1;14;2;3;1;15;18;2;2006;1;1;1;6;6;9; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;10;356
27262;3;1;5;2021;1;14;2;3;1;9;15;10;2012;1;1;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;356
27262;4;1;1;2021;1;14;2;1;6;50;2;3;1971;1;1;3;4;6;11; ;1;0;0;0;0;0;0; ;0;0;0;0;0;1500000;1500000; ; ;3;372
27262;4;1;2;2021;1;14;2;3;1;27;8;12;1993;1;1;7;5;1; ;4; ;2000000;0;0;0;0;0; ;0;0;0;0;0;0;2000000;7;5;7;372
27262;4;1;3;2021;1;14;2;3;6;15;1;6;2006;1;1;8;5;6;9; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;8;372
27262;4;1;4;2021;1;14;2;3;6;18;7;3;2003;1;1;2;6;6;11; ;1;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;11;372
27262;4;1;5;2021;1;14;2;6;1;20;4;2;2001;1;1;7;5;6;8; ;1;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;7;372
27262;6;1;1;2021;1;14;2;1;1;44;5;6;1977;1;1;3;6;1; ;3; ;10000000;0;0;0;0;0; ;0;0;0;0;0;0;10000000;5;5;12;174
27262;6;1;2;2021;1;14;2;7;6;74;7;9;1947;6;1;1;4;6;11; ;1;0;0;0;0;0;0; ;0;0;0;0;450000;0;450000; ; ;1;174
27262;6;1;3;2021;1;14;2;9;6;34;15;5;1987;1;1;3;6;1; ;2; ;2000000;0;0;0;0;0; ;0;0;0;0;0;0;2000000;5;5;12;174
27262;6;1;4;2021;1;14;2;9;6;7;7;3;2014;6;1;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;174
27262;14;1;1;2021;1;14;2;1;1;40;22;3;1981;1;1;1;6;1; ;4; ;2000000;0;0;0;0;0; ;0;0;0;0;0;0;2000000;7;4;10;431
27262;14;1;2;2021;1;14;2;2;6;37;11;11;1983;1;1;6;4;1; ;2; ;700000;0;0;0;0;0; ;0;0;0;0;0;0;700000;5;8;6;431
27262;14;1;3;2021;1;14;2;3;1;17;8;11;2003;1;1;7;5;1; ;2; ;800000;0;0;0;0;0; ;0;0;0;0;0;0;800000;9;5;7;431
27262;14;1;4;2021;1;14;2;3;1;15;28;2;2006;1;1;7;5;1; ;2; ;800000;0;0;0;0;0; ;0;0;0;0;0;0;800000;7;5;7;431
27262;14;1;5;2021;1;14;2;3;1;3;30;3;2018; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;431
27262;15;1;1;2021;1;14;2;1;1;32;31;7;1989;1;1;6;4;1; ;2; ;2300000;0;0;0;0;0; ;0;0;0;0;0;0;2300000;5;5;6;219
27262;15;1;2;2021;1;14;2;2;6;27;31;10;1993;1;1;3;6;1; ;4; ;1800000;0;0;0;0;0; ;0;0;0;0;0;0;1800000;9;5;12;219
27262;15;1;3;2021;1;14;2;3;6;7;7;5;2014;6;1;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;219
27262;15;1;4;2021;1;14;2;3;6;10;2;2;2011;1;1;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;219
27262;24;1;1;2021;1;14;2;1;6;60;22;5;1961;1;1;4;4;6;11; ;1;0;0;0;0;300000;0; ;0;0;0;0;0;0;300000; ; ;4;222
27262;24;1;2;2021;1;14;2;3;1;35;17;7;1986;1;1;6;4;6;11; ;1;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;6;222
27262;27;1;1;2021;1;14;2;1;6;47;5;1;1974;1;1;3;6;1; ;4; ;800000;0;0;0;0;0; ;0;0;0;0;0;0;800000;4;3;12;299
27262;27;1;2;2021;1;14;2;2;1;35;16;3;1986;1;1;3;6;1; ;4; ;1200000;0;0;0;0;0; ;0;0;0;0;0;0;1200000;3;8;12;299
27262;34;1;1;2021;1;14;2;1;1;38;30;12;1982;1;1;3;6;1; ;2; ;2300000;0;0;0;0;0; ;0;0;0;0;0;0;2300000;8;99;12;283
27262;34;1;2;2021;1;14;2;2;6;39;5;8;1982;1;1;3;17;1; ;4; ;500000;0;0;0;0;0; ;0;0;0;0;0;0;500000;5;5;15;283
27262;34;1;3;2021;1;14;2;3;1;11;18;6;2010;1;1;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;283
27262;34;1;4;2021;1;14;2;3;6;0;17;1;2021; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;283
27262;35;1;1;2021;1;14;2;1;6;31;23;6;1990;1;1;5;17;1; ;2; ;2000000;0;0;0;0;0; ;0;0;0;0;0;0;2000000;5;5;17;294
27294;4;1;1;2021;1;14;2;1;6;48;9;3;1973;1;1;3;6;6;11; ;1;0;0;5000000;0;0;0; ;0;0;0;0;0;0;5000000; ; ;12;410
27294;4;1;2;2021;1;14;2;3;6;18;8;6;2003;1;1;3;6;6;9; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;12;410
27294;4;1;3;2021;1;14;2;3;1;26;3;1;1995;1;1;3;17;1; ;3; ;7000000;0;0;0;0;0; ;0;0;0;0;0;0;7000000;5;5;15;410
27294;4;1;4;2021;1;14;2;6;6;22;13;2;1999;1;1;2;17;6;11; ;1;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;14;410
27294;4;1;5;2021;1;14;2;5;6;5;19;8;2016;1;1;0;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;410
27294;7;1;1;2021;1;14;2;1;1;62;27;2;1959;1;1;6;17;1; ;4; ;10000000;8000000;3000000;0;0;0; ;0;0;0;0;0;0;21000000;2;7;18;223
27294;7;1;2;2021;1;14;2;2;6;56;5;3;1965;1;1;3;6;1; ;2; ;7000000;0;3000000;0;0;0; ;0;0;0;0;0;0;10000000;5;5;12;223
27294;10;1;1;2021;1;14;2;1;6;55;24;6;1966;1;1;9;5;6;11; ;1;0;0;2500000;0;0;0; ;500000;0;0;0;0;0;3000000; ; ;9;406
27294;10;1;2;2021;1;14;2;3;1;12;6;5;2009;1;1;6;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;406
27294;10;1;3;2021;1;14;2;3;1;32;16;5;1989;1;1;3;6;1; ;4; ;99999999999;0;0;0;0;0; ;0;0;0;0;0;0;0;3;7;12;406
27294;10;1;4;2021;1;14;2;6;6;32;27;12;1988;1;1;3;6;1; ;2; ;99999999999;0;0;0;0;0; ;0;0;0;0;0;0;0;4;99;12;406
27294;10;1;5;2021;1;14;2;5;6;3;3;4;2018; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;406
27294;16;1;1;2021;1;14;2;1;1;30;19;11;1990;6;1;4;4;6;8; ;1;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;4;326
27294;16;1;2;2021;1;14;2;2;6;32;21;3;1989;1;1;4;4;6;11; ;1;0;0;0;0;500000;0; ;0;0;0;0;0;0;500000; ; ;4;326
27294;16;1;3;2021;1;14;2;3;6;7;19;12;2013;1;1;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;326
27294;16;1;4;2021;1;14;2;3;1;5;15;9;2016;6;6;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;326
27294;16;1;5;2021;1;14;2;3;6;0;13;3;2021; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;326
27294;17;1;1;2021;1;14;2;1;1;38;14;2;1983;1;1;6;4;1; ;2; ;1500000;0;0;0;0;0; ;0;0;0;0;0;0;1500000;5;7;6;539
27294;17;1;2;2021;1;14;2;2;6;49;22;1;1972;6;6;0;1;6;11; ;1;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;0;539
27294;17;1;3;2021;1;14;2;4;1;11;24;12;2009;6;1;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;539
27294;21;1;1;2021;1;14;2;1;1;43;30;12;1977;1;1;3;6;1; ;2; ;4500000;0;0;0;0;0; ;0;0;0;0;0;0;4500000;7;2;12;435
27294;21;1;2;2021;1;14;2;2;6;43;4;7;1978;1;1;5;17;1; ;2; ;2300000;0;700000;0;0;0; ;0;0;0;0;0;0;3000000;4;8;17;435
27294;21;1;3;2021;1;14;2;3;1;17;2;1;2004;1;1;2;6;6;9; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;11;435
27294;21;1;4;2021;1;14;2;3;6;15;9;5;2006;1;1;8;5;6;9; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;8;435
27294;21;1;5;2021;1;14;2;3;6;7;3;8;2014;1;1;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;435
27349;1;1;1;2021;6;14;3;1;6;52;22;7;1969;6;6;0;1;6;11; ;1;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;0;378
27349;1;1;2;2021;6;14;3;3;1;26;5;12;1994;1;1;1;6;1; ;2; ;3500000;0;2000000;0;0;0; ;0;0;0;0;0;0;5500000;6;1;10;378
27349;1;1;3;2021;6;14;3;3;6;21;9;7;2000;1;1;9;5;6;11; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;9;378
27349;1;1;4;2021;6;14;3;3;1;21;9;7;2000;1;1;9;5;1; ;2; ;2900000;0;1500000;0;0;0; ;0;0;0;0;0;0;4400000;6;1;9;378
27349;4;1;1;2021;6;14;3;1;1;35;31;1;1986;1;1;9;5;1; ;2; ;5000000;0;0;0;0;0; ;0;0;0;0;0;0;5000000;1;1;9;585
27349;4;1;2;2021;6;14;3;2;6;35;12;8;1986;1;1;4;17;6;11; ;1;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;16;585
27349;4;1;3;2021;6;14;3;3;6;2;25;4;2019; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;585
27349;4;1;4;2021;6;14;3;3;1;1;16;10;2020; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;585
27349;5;1;1;2021;6;14;3;1;6;31;5;3;1990;1;1;3;6;1; ;4; ;150000;0;0;0;0;0; ;0;0;0;0;0;0;150000;7;2;12;450
27349;5;1;2;2021;6;14;3;2;1;36;2;4;1985;1;1;9;5;1; ;2; ;1500000;0;0;0;0;0; ;0;0;0;0;0;500000;2000000;8;4;9;450
27349;5;1;3;2021;6;14;3;3;6;13;21;4;2008;1;1;7;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;450
27349;5;1;4;2021;6;14;3;3;1;10;13;3;2011;1;1;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;450
27349;5;1;5;2021;6;14;3;3;6;6;1;6;2015;6;1;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;450
27349;10;1;1;2021;6;14;3;1;1;49;24;5;1972;6;6;0;1;1; ;2; ;1500000;0;0;0;0;0; ;0;0;0;0;0;0;1500000;6;1;0;457
27349;10;1;2;2021;6;14;3;2;6;23;29;12;1997;1;1;4;4;6;11; ;1;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;4;457
27349;10;1;3;2021;6;14;3;3;6;9;15;1;2012;6;1;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;457
27349;10;1;4;2021;6;14;3;3;6;7;14;4;2014;6;6;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;457
27349;10;1;5;2021;6;14;3;3;6;6;26;9;2015;6;6;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;457
27349;10;1;6;2021;6;14;3;3;6;3;26;9;2018; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;457
27349;14;1;1;2021;6;14;3;1;1;53;3;6;1968;1;1;3;4;1; ;4; ;70000000;0;0;0;0;0; ;0;0;0;0;0;0;70000000;6;1;3;358
27349;14;1;2;2021;6;14;3;2;6;51;17;10;1970;1;1;3;4;6;11; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;3;358
27349;14;1;3;2021;6;14;3;3;1;24;16;7;1997;1;1;5;17;1; ;4; ;10000000;0;0;0;0;0; ;0;0;0;0;0;0;10000000;6;1;17;358
27349;20;1;1;2021;6;14;3;1;1;43;18;6;1978;6;1;3;4;1; ;2; ;2000000;0;0;0;0;0; ;0;0;0;0;0;0;2000000;8;6;3;427
27349;20;1;2;2021;6;14;3;2;6;39;22;10;1982;1;1;6;4;1; ;6; ;1400000;0;0;0;0;0; ;0;0;200000;0;0;0;1600000;9;8;6;427
27349;20;1;3;2021;6;14;3;3;1;20;16;9;2001;1;1;7;5;6;7;2; ;1000000;0;0;0;0;0; ;0;0;0;0;0;0;1000000;7;4;7;427
27349;20;1;4;2021;6;14;3;3;6;17;30;11;2003;1;1;6;4;1; ;6; ;800000;0;0;0;0;0; ;0;0;0;0;0;0;800000;9;8;6;427
27349;20;1;5;2021;6;14;3;3;6;13;23;11;2007;1;1;6;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;427
27349;20;1;6;2021;6;14;3;3;6;10;7;4;2011;6;1;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;427
27349;20;1;7;2021;6;14;3;3;6;6;8;7;2015;6;1;0;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;427
27349;20;1;8;2021;6;14;3;3;6;3;31;5;2018; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;427
27349;22;1;1;2021;6;14;3;1;1;36;6;5;1985;6;1;3;4;1; ;2; ;4500000;0;0;0;0;0; ;0;0;0;0;0;0;4500000;6;1;3;382
27349;22;1;2;2021;6;14;3;2;6;24;20;9;1997;1;1;5;4;6;11; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;5;382
27349;22;1;3;2021;6;14;3;3;6;7;16;4;2014;6;1;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;382
27349;23;1;1;2021;6;14;3;1;6;32;12;1;1989;1;1;4;4;6;11; ;1;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;4;527
27349;23;1;2;2021;6;14;3;2;1;32;4;5;1989;1;1;4;4;1; ;2; ;2600000;0;0;0;0;0; ;0;0;0;0;0;0;2600000;9;1;4;527
27349;23;1;3;2021;6;14;3;3;1;7;3;2;2014;6;6;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;527
27471;2;1;1;2021;1;14;2;1;6;42;15;12;1978;1;1;6;17;1; ;1; ;6000000;0;0;0;0;0; ;0;0;0;0;0;0;6000000;2;8;18;571
27471;2;1;2;2021;1;14;2;2;1;42;22;4;1979;1;1;6;17;1; ;1; ;4000000;0;0;0;0;0; ;0;0;0;0;0;0;4000000;2;8;18;571
27471;2;1;3;2021;1;14;2;3;1;17;9;10;2004;1;1;1;6;6;9; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;10;571
27471;2;1;4;2021;1;14;2;3;1;11;4;6;2010;1;1;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;571
27471;6;1;1;2021;1;14;2;1;1;56;9;3;1965;1;1;6;4;1; ;4; ;2000000;0;0;0;0;0; ;0;0;0;0;0;0;2000000;3;7;6;259
27471;6;1;2;2021;1;14;2;2;6;60;24;4;1961;1;1;9;5;1; ;4; ;5000000;0;0;0;0;0; ;0;0;0;0;0;0;5000000;5;5;9;259
27471;6;1;3;2021;1;14;2;3;6;16;7;11;2005;1;1;9;5;6;9; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;9;259
27471;11;1;1;2021;1;14;2;1;6;20;10;11;2001;1;1;9;5;1; ;2; ;400000;0;0;0;0;0; ;0;0;0;0;0;0;400000;9;5;9;723
27471;11;1;2;2021;1;14;2;2;1;25;29;2;1996;1;1;5;4;1; ;4; ;99999999999;0;0;0;0;0; ;0;0;0;0;0;0;0;8;1;5;723
27471;13;1;1;2021;1;14;2;1;6;54;14;1;1967;1;1;6;4;1; ;4; ;600000;0;0;0;0;0; ;0;0;0;0;0;0;600000;5;5;6;371
27471;13;1;2;2021;1;14;2;3;6;18;10;12;2002;1;1;3;6;6;9; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;12;371
27471;13;1;3;2021;1;14;2;4;6;23;30;11;1997;1;1;4;17;1; ;2; ;1000000;0;0;0;0;0; ;0;0;0;0;0;0;1000000;5;5;16;371
27471;15;1;1;2021;1;14;2;1;6;18;12;3;2003;1;1;3;6;6;9; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;12;474
27471;15;1;2;2021;1;14;2;9;6;23;5;2;1998;1;1;3;17;1; ;4; ;99999999999;0;0;0;0;0; ;0;0;0;0;0;0;0;5;5;15;474
27471;15;1;3;2021;1;14;2;9;6;28;26;10;1993;1;1;5;17;1; ;4; ;2000000;0;0;0;0;0; ;0;0;0;0;0;0;2000000;5;5;17;474
27471;15;1;4;2021;1;14;2;9;1;1;2;7;2020; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;474
27471;20;1;1;2021;1;14;2;1;6;32;22;3;1989;1;1;6;17;1; ;1; ;9200000;0;0;0;0;0; ;0;0;0;0;0;0;9200000;2;8;18;428
27471;25;1;1;2021;1;14;2;1;6;24;2;9;1997;1;1;5;17;1; ;2; ;2200000;0;0;0;0;0; ;0;0;0;0;0;0;2200000;4;6;17;627
27471;25;1;2;2021;1;14;2;2;1;29;20;2;1992;1;1;3;6;1; ;2; ;2000000;0;0;0;0;0; ;0;0;0;0;0;0;2000000;8;2;12;627
27471;25;1;3;2021;1;14;2;3;1;0;16;9;2021; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;627
27471;28;1;1;2021;1;14;2;1;1;77;16;2;1944;1;1;5;4;1; ;4; ;100000;0;0;0;0;0; ;0;0;0;0;0;0;100000;7;2;5;542
27471;28;1;2;2021;1;14;2;2;6;77;24;7;1944;1;1;6;4;6;11; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;6;542
27471;28;1;3;2021;1;14;2;5;1;20;25;3;2001;1;1;2;17;6;8; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;14;542
27471;34;1;1;2021;1;14;2;1;6;57;20;1;1964;1;1;4;17;1; ;2; ;3000000;0;0;0;0;0; ;0;0;0;0;0;0;3000000;1;8;16;202
27471;34;1;2;2021;1;14;2;2;1;67;23;11;1953;1;1;9;5;1; ;4; ;1000000;0;0;0;0;0; ;0;0;0;0;0;0;1000000;6;1;9;202
27471;37;1;1;2021;1;14;2;1;6;72;26;10;1949;1;1;6;4;6;11; ;6;0;0;0;0;300000;0; ;0;0;0;0;0;0;300000; ; ;6;149
